timestamp,ax,ay,az,qs,qx,qy,qz,amag
1636030849082891.000000,-0.010248,-0.018483,1.025349,-0.007625,0.030261,0.418745,0.907568,0.023488
1636030849092628.000000,-0.007564,-0.017080,1.024739,-0.007625,0.030261,0.418745,0.907568,0.020153
1636030849102211.000000,-0.012871,-0.020313,1.025898,-0.007625,0.030261,0.418745,0.907568,0.027275
1636030849111844.000000,-0.032513,-0.034221,1.024983,-0.007625,0.030261,0.418745,0.907568,0.057317
1636030849121430.000000,-0.054351,-0.060756,1.023824,-0.007625,0.030261,0.418745,0.907568,0.097976
1636030849131160.000000,-0.038491,-0.035563,1.023092,-0.007625,0.030261,0.418745,0.907568,0.065022
1636030849140769.000000,-0.013969,-0.017812,1.026874,-0.007625,0.030261,0.418745,0.907568,0.026599
1636030849150400.000000,0.006466,-0.020374,1.029314,-0.007625,0.030261,0.418745,0.907568,0.022332
1636030849160020.000000,0.026413,0.009882,1.025654,-0.007625,0.030261,0.418745,0.907568,0.038639
1636030849169654.000000,0.017446,0.007320,1.024434,-0.007625,0.030261,0.418745,0.907568,0.025735
1636030849179277.000000,0.000793,-0.010614,1.024251,-0.007625,0.030261,0.418745,0.907568,0.010673
1636030849189026.000000,-0.015860,-0.022814,1.024068,-0.007625,0.030261,0.418745,0.907568,0.031993
1636030849198621.000000,-0.019642,-0.024888,1.024861,-0.007625,0.030261,0.418745,0.907568,0.037296
1636030849208236.000000,-0.002684,-0.008418,1.026203,-0.007625,0.030261,0.418745,0.907568,0.009234
1636030849217835.000000,-0.002135,-0.007625,1.026020,-0.007625,0.030261,0.418745,0.907568,0.008201
1636030849227421.000000,-0.013908,-0.020618,1.024800,-0.007625,0.030261,0.418745,0.907568,0.028495
1636030849237154.000000,-0.017995,-0.024705,1.024739,-0.007625,0.030261,0.418745,0.907568,0.035468
1636030849246735.000000,-0.017995,-0.026047,1.026691,-0.007625,0.030261,0.418745,0.907568,0.036415
1636030849256463.000000,-0.012688,-0.023302,1.026874,-0.007625,0.030261,0.418745,0.907568,0.029410
1636030849266097.000000,-0.011407,-0.021716,1.025776,-0.007625,0.030261,0.418745,0.907568,0.027052
1636030849275685.000000,-0.013603,-0.020557,1.026020,-0.007625,0.030261,0.418745,0.907568,0.028154
1636030849285262.000000,-0.009455,-0.017568,1.025532,-0.007625,0.030261,0.418745,0.907568,0.022078
1636030849295014.000000,0.001037,-0.020069,1.024251,-0.007625,0.030261,0.418745,0.907568,0.020123
1636030849304528.000000,0.002135,-0.018605,1.023580,-0.007625,0.030261,0.418745,0.907568,0.018848
1636030849314286.000000,-0.031110,-0.026718,1.025532,-0.007625,0.030261,0.418745,0.907568,0.051473
1636030849323897.000000,-0.041724,-0.033367,1.027118,-0.007625,0.030261,0.418745,0.907568,0.067787
1636030849333499.000000,-0.013969,-0.020435,1.024800,-0.007625,0.030261,0.418745,0.907568,0.028423
1636030849343106.000000,-0.011224,-0.018300,1.023946,-0.007625,0.030261,0.418745,0.907568,0.024225
1636030849352704.000000,-0.013603,-0.019825,1.025715,-0.007625,0.030261,0.418745,0.907568,0.027625
1636030849362449.000000,-0.009638,-0.019093,1.026630,-0.007625,0.030261,0.418745,0.907568,0.023459
1636030849372069.000000,-0.010431,-0.020252,1.026935,-0.007625,0.030261,0.418745,0.907568,0.025055
1636030849381700.000000,-0.012383,-0.021960,1.025837,-0.007625,0.030261,0.418745,0.907568,0.028088
1636030849391324.000000,-0.014091,-0.022387,1.024922,-0.007625,0.030261,0.418745,0.907568,0.029971
1636030849400934.000000,-0.013054,-0.020191,1.025837,-0.007625,0.030261,0.418745,0.907568,0.027359
1636030849410523.000000,-0.009455,-0.015799,1.025654,-0.007625,0.030261,0.418745,0.907568,0.020698
1636030849420274.000000,-0.007076,-0.013725,1.025288,-0.007625,0.030261,0.418745,0.907568,0.016986
1636030849429867.000000,-0.008479,-0.015067,1.025776,-0.007625,0.030261,0.418745,0.907568,0.019256
1636030849439462.000000,-0.010675,-0.016348,1.025837,-0.007625,0.030261,0.418745,0.907568,0.022252
1636030849449058.000000,-0.010187,-0.017080,1.025898,-0.007625,0.030261,0.418745,0.907568,0.022344
1636030849458801.000000,-0.006954,-0.015006,1.025105,-0.007625,0.030261,0.418745,0.907568,0.017941
1636030849468385.000000,-0.004087,-0.012139,1.024922,-0.007625,0.030261,0.418745,0.907568,0.013445
1636030849477967.000000,-0.006100,-0.014091,1.026203,-0.007625,0.030261,0.418745,0.907568,0.016522
1636030849487700.000000,-0.010431,-0.017934,1.026142,-0.007625,0.030261,0.418745,0.907568,0.023222
1636030849497307.000000,-0.012444,-0.019093,1.025593,-0.007625,0.030261,0.418745,0.907568,0.025966
1636030849506919.000000,-0.010614,-0.017995,1.025776,-0.007625,0.030261,0.418745,0.907568,0.023434
1636030849516659.000000,-0.007625,-0.016043,1.025837,-0.007625,0.030261,0.418745,0.907568,0.019330
1636030849526233.000000,-0.007259,-0.015921,1.025471,-0.007625,0.030261,0.418745,0.907568,0.018944
1636030849535812.000000,-0.009272,-0.016958,1.026630,-0.007625,0.030261,0.418745,0.907568,0.021436
1636030849545556.000000,-0.011407,-0.018605,1.024983,-0.007625,0.030261,0.418745,0.907568,0.024625
1636030849555132.000000,-0.011041,-0.017995,1.023214,-0.007625,0.030261,0.418745,0.907568,0.023825
1636030849564769.000000,-0.010675,-0.018056,1.024678,-0.007625,0.030261,0.418745,0.907568,0.023536
1636030849574349.000000,-0.011590,-0.020313,1.025044,-0.007625,0.030261,0.418745,0.907568,0.026101
1636030849584105.000000,-0.012200,-0.020679,1.024739,-0.007625,0.030261,0.418745,0.907568,0.026931
1636030849593688.000000,-0.011346,-0.019337,1.024678,-0.007625,0.030261,0.418745,0.907568,0.025127
1636030849603270.000000,-0.011712,-0.019398,1.025349,-0.007625,0.030261,0.418745,0.907568,0.025507
1636030849612992.000000,-0.014396,-0.021533,1.025349,-0.007625,0.030261,0.418745,0.907568,0.029634
1636030849622562.000000,-0.014762,-0.022814,1.025288,-0.007625,0.030261,0.418745,0.907568,0.030924
1636030849632151.000000,-0.015250,-0.023302,1.026020,-0.007625,0.030261,0.418745,0.907568,0.031751
1636030849641871.000000,-0.014152,-0.021655,1.026447,-0.007625,0.030261,0.418745,0.907568,0.029487
1636030849651477.000000,-0.013603,-0.020862,1.026447,-0.007625,0.030261,0.418745,0.907568,0.028378
1636030849661061.000000,-0.013420,-0.020008,1.026996,-0.007625,0.030261,0.418745,0.907568,0.027577
1636030849670810.000000,-0.010675,-0.017690,1.026813,-0.007625,0.030261,0.418745,0.907568,0.023256
1636030849680416.000000,-0.009394,-0.016714,1.025776,-0.007625,0.030261,0.418745,0.907568,0.021351
1636030849689985.000000,-0.010065,-0.017568,1.025166,-0.007625,0.030261,0.418745,0.907568,0.022611
1636030849699731.000000,-0.010858,-0.019032,1.024373,-0.007625,0.030261,0.418745,0.907568,0.024454
1636030849709354.000000,-0.011102,-0.019520,1.024190,-0.007625,0.030261,0.418745,0.907568,0.025051
1636030849718985.000000,-0.011346,-0.018422,1.024556,-0.007625,0.030261,0.418745,0.907568,0.024430
1636030849728561.000000,-0.010309,-0.016592,1.024739,-0.007625,0.030261,0.418745,0.907568,0.022087
1636030849738152.000000,-0.008052,-0.016104,1.024556,-0.007625,0.030261,0.418745,0.907568,0.019723
1636030849747895.000000,-0.007259,-0.016287,1.024434,-0.007625,0.030261,0.418745,0.907568,0.019252
1636030849757515.000000,-0.007991,-0.015982,1.025227,-0.007625,0.030261,0.418745,0.907568,0.019574
1636030849767094.000000,-0.008174,-0.014884,1.026142,-0.007625,0.030261,0.418745,0.907568,0.018846
1636030849776820.000000,-0.008418,-0.014579,1.026264,-0.007625,0.030261,0.418745,0.907568,0.018822
1636030849786394.000000,-0.008479,-0.015189,1.025410,-0.007625,0.030261,0.418745,0.907568,0.019352
1636030849795984.000000,-0.007930,-0.015555,1.025105,-0.007625,0.030261,0.418745,0.907568,0.019176
1636030849805602.000000,-0.007808,-0.015677,1.026020,-0.007625,0.030261,0.418745,0.907568,0.019175
1636030849815348.000000,-0.008113,-0.014945,1.026081,-0.007625,0.030261,0.418745,0.907568,0.018841
1636030849824927.000000,-0.008174,-0.014640,1.025715,-0.007625,0.030261,0.418745,0.907568,0.018654
1636030849834529.000000,-0.008662,-0.014579,1.026020,-0.007625,0.030261,0.418745,0.907568,0.019042
1636030849844242.000000,-0.009516,-0.015128,1.025227,-0.007625,0.030261,0.418745,0.907568,0.020248
1636030849853830.000000,-0.009150,-0.016287,1.024739,-0.007625,0.030261,0.418745,0.907568,0.020802
1636030849863461.000000,-0.007747,-0.016104,1.025227,-0.007625,0.030261,0.418745,0.907568,0.019477
1636030849873050.000000,-0.007259,-0.015982,1.025288,-0.007625,0.030261,0.418745,0.907568,0.018995
1636030849882792.000000,-0.006893,-0.015860,1.024739,-0.007625,0.030261,0.418745,0.907568,0.018616
1636030849892386.000000,-0.006588,-0.015494,1.024556,-0.007625,0.030261,0.418745,0.907568,0.018079
1636030849901987.000000,-0.007137,-0.015311,1.025105,-0.007625,0.030261,0.418745,0.907568,0.018338
1636030849911605.000000,-0.007686,-0.015311,1.025410,-0.007625,0.030261,0.418745,0.907568,0.018777
1636030849921356.000000,-0.008357,-0.015067,1.024922,-0.007625,0.030261,0.418745,0.907568,0.019149
1636030849930999.000000,-0.008479,-0.014884,1.024617,-0.007625,0.030261,0.418745,0.907568,0.019113
1636030849940578.000000,-0.007869,-0.015311,1.024800,-0.007625,0.030261,0.418745,0.907568,0.018928
1636030849950148.000000,-0.007869,-0.015799,1.025166,-0.007625,0.030261,0.418745,0.907568,0.019325
1636030849959762.000000,-0.008113,-0.016043,1.025471,-0.007625,0.030261,0.418745,0.907568,0.019724
1636030849969497.000000,-0.008296,-0.015433,1.025288,-0.007625,0.030261,0.418745,0.907568,0.019386
1636030849979079.000000,-0.008418,-0.015311,1.025349,-0.007625,0.030261,0.418745,0.907568,0.019395
1636030849988804.000000,-0.008113,-0.015555,1.025837,-0.007625,0.030261,0.418745,0.907568,0.019329
1636030849998377.000000,-0.007442,-0.015494,1.025898,-0.007625,0.030261,0.418745,0.907568,0.018730
1636030850007986.000000,-0.007564,-0.015860,1.025593,-0.007625,0.030261,0.418745,0.907568,0.019130
1636030850017721.000000,-0.007930,-0.015677,1.025532,-0.007625,0.030261,0.418745,0.907568,0.019275
1636030850027320.000000,-0.007991,-0.015799,1.024922,-0.007625,0.030261,0.418745,0.907568,0.019425
1636030850036906.000000,-0.008235,-0.015738,1.024922,-0.007625,0.030261,0.418745,0.907568,0.019578
1636030850046495.000000,-0.008052,-0.015738,1.026386,-0.007625,0.030261,0.418745,0.907568,0.019426
1636030850056239.000000,-0.007869,-0.015494,1.026630,-0.007625,0.030261,0.418745,0.907568,0.019076
1636030850065823.000000,-0.007747,-0.014823,1.025776,-0.007625,0.030261,0.418745,0.907568,0.018432
1636030850075421.000000,-0.007930,-0.014884,1.025105,-0.007625,0.030261,0.418745,0.907568,0.018636
1636030850085170.000000,-0.008113,-0.015128,1.025166,-0.007625,0.030261,0.418745,0.907568,0.018987
1636030850094774.000000,-0.008052,-0.015006,1.025715,-0.007625,0.030261,0.418745,0.907568,0.018837
1636030850104370.000000,-0.007686,-0.015067,1.025349,-0.007625,0.030261,0.418745,0.907568,0.018579
1636030850113955.000000,-0.007320,-0.015494,1.024068,-0.007625,0.030261,0.418745,0.907568,0.018634
1636030850123696.000000,-0.008113,-0.015372,1.024190,-0.007625,0.030261,0.418745,0.907568,0.019182
1636030850133289.000000,-0.008113,-0.015433,1.025288,-0.007625,0.030261,0.418745,0.907568,0.019231
1636030850142872.000000,-0.007686,-0.015555,1.025593,-0.007625,0.030261,0.418745,0.907568,0.018976
1636030850152614.000000,-0.007747,-0.015433,1.025532,-0.007625,0.030261,0.418745,0.907568,0.018926
1636030850162249.000000,-0.007137,-0.015250,1.025105,-0.007625,0.030261,0.418745,0.907568,0.018288
1636030850171861.000000,-0.007076,-0.015006,1.025593,-0.007625,0.030261,0.418745,0.907568,0.018037
1636030850181431.000000,-0.007686,-0.014762,1.026203,-0.007625,0.030261,0.418745,0.907568,0.018332
1636030850191095.000000,-0.007930,-0.015250,1.026020,-0.007625,0.030261,0.418745,0.907568,0.018930
1636030850200739.000000,-0.008052,-0.015677,1.025654,-0.007625,0.030261,0.418745,0.907568,0.019376
1636030850210428.000000,-0.007808,-0.015128,1.025593,-0.007625,0.030261,0.418745,0.907568,0.018729
1636030850219981.000000,-0.007991,-0.015006,1.025532,-0.007625,0.030261,0.418745,0.907568,0.018785
1636030850229683.000000,-0.008174,-0.014884,1.025898,-0.007625,0.030261,0.418745,0.907568,0.018846
1636030850239329.000000,-0.007991,-0.014762,1.026142,-0.007625,0.030261,0.418745,0.907568,0.018591
1636030850248858.000000,-0.008357,-0.015067,1.025227,-0.007625,0.030261,0.418745,0.907568,0.019149
1636030850258534.000000,-0.008235,-0.015372,1.025837,-0.007625,0.030261,0.418745,0.907568,0.019285
1636030850268192.000000,-0.007686,-0.015250,1.026447,-0.007625,0.030261,0.418745,0.907568,0.018727
1636030850277786.000000,-0.007991,-0.015006,1.026020,-0.007625,0.030261,0.418745,0.907568,0.018785
1636030850287499.000000,-0.007930,-0.015555,1.025471,-0.007625,0.030261,0.418745,0.907568,0.019176
1636030850297108.000000,-0.007808,-0.016226,1.024861,-0.007625,0.030261,0.418745,0.907568,0.019627
1636030850306672.000000,-0.008113,-0.015860,1.025044,-0.007625,0.030261,0.418745,0.907568,0.019575
1636030850316407.000000,-0.007930,-0.015860,1.025532,-0.007625,0.030261,0.418745,0.907568,0.019424
1636030850325942.000000,-0.007564,-0.015677,1.025044,-0.007625,0.030261,0.418745,0.907568,0.018979
1636030850335630.000000,-0.007503,-0.015067,1.024861,-0.007625,0.030261,0.418745,0.907568,0.018428
1636030850345237.000000,-0.007564,-0.015250,1.025837,-0.007625,0.030261,0.418745,0.907568,0.018628
1636030850354844.000000,-0.007747,-0.015555,1.026203,-0.007625,0.030261,0.418745,0.907568,0.019026
1636030850364511.000000,-0.008113,-0.015860,1.025959,-0.007625,0.030261,0.418745,0.907568,0.019575
1636030850374216.000000,-0.008540,-0.016165,1.025654,-0.007625,0.030261,0.418745,0.907568,0.020178
1636030850383779.000000,-0.008357,-0.015738,1.025654,-0.007625,0.030261,0.418745,0.907568,0.019682
1636030850393431.000000,-0.007930,-0.015616,1.026142,-0.007625,0.030261,0.418745,0.907568,0.019226
1636030850403061.000000,-0.008052,-0.015555,1.026142,-0.007625,0.030261,0.418745,0.907568,0.019278
1636030850412716.000000,-0.007991,-0.015006,1.025898,-0.007625,0.030261,0.418745,0.907568,0.018785
1636030850422373.000000,-0.006710,-0.015433,1.025471,-0.007625,0.030261,0.418745,0.907568,0.018117
1636030850432021.000000,-0.006100,-0.015433,1.024739,-0.007625,0.030261,0.418745,0.907568,0.017680
1636030850441550.000000,-0.007442,-0.015372,1.024678,-0.007625,0.030261,0.418745,0.907568,0.018630
1636030850451189.000000,-0.009577,-0.017568,1.025532,-0.007625,0.030261,0.418745,0.907568,0.022183
1636030850460819.000000,-0.016226,-0.023363,1.026020,-0.007625,0.030261,0.418745,0.907568,0.032747
1636030850470485.000000,-0.028243,-0.035868,1.025410,-0.007625,0.030261,0.418745,0.907568,0.053683
1636030850480175.000000,-0.034526,-0.041724,1.025105,-0.007625,0.030261,0.418745,0.907568,0.064226
1636030850489814.000000,-0.034831,-0.035807,1.025532,-0.007625,0.030261,0.418745,0.907568,0.060898
1636030850499485.000000,-0.042273,-0.038003,1.026569,-0.007625,0.030261,0.418745,0.907568,0.070840
1636030850509119.000000,-0.050081,-0.043859,1.026935,-0.007625,0.030261,0.418745,0.907568,0.083306
1636030850518645.000000,-0.044713,-0.039894,1.025593,-0.007625,0.030261,0.418745,0.907568,0.074767
1636030850528272.000000,-0.038430,-0.037088,1.025166,-0.007625,0.030261,0.418745,0.907568,0.065797
1636030850537913.000000,-0.035441,-0.035258,1.025959,-0.007625,0.030261,0.418745,0.907568,0.061280
1636030850547601.000000,-0.029036,-0.029951,1.025959,-0.007625,0.030261,0.418745,0.907568,0.050826
1636030850557273.000000,-0.023302,-0.027023,1.025410,-0.007625,0.030261,0.418745,0.907568,0.042617
1636030850566903.000000,-0.022387,-0.025010,1.024800,-0.007625,0.030261,0.418745,0.907568,0.040347
1636030850576500.000000,-0.018544,-0.017568,1.024190,-0.007625,0.030261,0.418745,0.907568,0.031566
1636030850586203.000000,-0.012444,-0.008601,1.024068,-0.007625,0.030261,0.418745,0.907568,0.019588
1636030850595797.000000,-0.016653,-0.009211,1.024861,-0.007625,0.030261,0.418745,0.907568,0.025288
1636030850605379.000000,-0.025071,-0.018300,1.026142,-0.007625,0.030261,0.418745,0.907568,0.039900
1636030850615124.000000,-0.027755,-0.027816,1.026447,-0.007625,0.030261,0.418745,0.907568,0.048108
1636030850624723.000000,-0.025254,-0.036356,1.026691,-0.007625,0.030261,0.418745,0.907568,0.050964
1636030850634335.000000,-0.022997,-0.042944,1.027545,-0.007625,0.030261,0.418745,0.907568,0.053869
1636030850643915.000000,-0.022753,-0.046543,1.026142,-0.007625,0.030261,0.418745,0.907568,0.056583
1636030850653628.000000,-0.024949,-0.051606,1.024617,-0.007625,0.030261,0.418745,0.907568,0.062515
1636030850663199.000000,-0.027999,-0.061427,1.024861,-0.007625,0.030261,0.418745,0.907568,0.073083
1636030850672931.000000,-0.027511,-0.070760,1.025471,-0.007625,0.030261,0.418745,0.907568,0.080751
1636030850682514.000000,-0.017751,-0.065941,1.024434,-0.007625,0.030261,0.418745,0.907568,0.070558
1636030850692089.000000,-0.001830,-0.041846,1.024068,-0.007625,0.030261,0.418745,0.907568,0.041926
1636030850701815.000000,-0.011407,-0.042517,1.024800,-0.007625,0.030261,0.418745,0.907568,0.045475
1636030850711401.000000,-0.021777,-0.047885,1.024434,-0.007625,0.030261,0.418745,0.907568,0.056934
1636030850721108.000000,-0.012017,-0.034770,1.024800,-0.007625,0.030261,0.418745,0.907568,0.038701
1636030850730693.000000,0.001342,-0.013786,1.025532,-0.007625,0.030261,0.418745,0.907568,0.013916
1636030850740279.000000,-0.000732,-0.006832,1.026447,-0.007625,0.030261,0.418745,0.907568,0.006910
1636030850749988.000000,0.007564,-0.011590,1.024373,-0.007625,0.030261,0.418745,0.907568,0.015772
1636030850759569.000000,0.020862,-0.010614,1.027728,-0.007625,0.030261,0.418745,0.907568,0.031354
1636030850769278.000000,-0.012139,-0.034282,1.028887,-0.007625,0.030261,0.418745,0.907568,0.038340
1636030850778876.000000,-0.025620,-0.038857,1.025227,-0.007625,0.030261,0.418745,0.907568,0.053128
1636030850788448.000000,0.000183,-0.013115,1.025532,-0.007625,0.030261,0.418745,0.907568,0.013118
1636030850798171.000000,0.005246,-0.005795,1.024800,-0.007625,0.030261,0.418745,0.907568,0.009414
1636030850807806.000000,0.003904,-0.014701,1.026447,-0.007625,0.030261,0.418745,0.907568,0.015704
1636030850817389.000000,0.019093,-0.011712,1.026264,-0.007625,0.030261,0.418745,0.907568,0.029432
1636030850827091.000000,0.022875,-0.002013,1.024251,-0.007625,0.030261,0.418745,0.907568,0.032413
1636030850836668.000000,0.024766,0.002623,1.025105,-0.007625,0.030261,0.418745,0.907568,0.035122
1636030850846258.000000,0.029768,-0.004148,1.024678,-0.007625,0.030261,0.418745,0.907568,0.042302
1636030850855969.000000,0.021594,-0.016958,1.024983,-0.007625,0.030261,0.418745,0.907568,0.034931
1636030850865549.000000,0.005429,-0.022326,1.025410,-0.007625,0.030261,0.418745,0.907568,0.023609
1636030850875259.000000,0.004148,-0.017812,1.025654,-0.007625,0.030261,0.418745,0.907568,0.018753
1636030850884832.000000,0.007381,-0.014091,1.027789,-0.007625,0.030261,0.418745,0.907568,0.017536
1636030850894554.000000,0.003294,-0.010370,1.027179,-0.007625,0.030261,0.418745,0.907568,0.011368
1636030850904150.000000,0.008662,-0.008113,1.026691,-0.007625,0.030261,0.418745,0.907568,0.014693
1636030850913767.000000,0.006954,-0.010675,1.026569,-0.007625,0.030261,0.418745,0.907568,0.014515
1636030850923388.000000,-0.009211,-0.012749,1.024617,-0.007625,0.030261,0.418745,0.907568,0.018227
1636030850933008.000000,-0.018788,-0.014579,1.025532,-0.007625,0.030261,0.418745,0.907568,0.030307
1636030850942713.000000,-0.007137,-0.009028,1.026752,-0.007625,0.030261,0.418745,0.907568,0.013542
1636030850952303.000000,0.013481,-0.005734,1.024373,-0.007625,0.030261,0.418745,0.907568,0.019909
1636030850961899.000000,0.024522,-0.009516,1.024373,-0.007625,0.030261,0.418745,0.907568,0.035961
1636030850971607.000000,0.021777,-0.010492,1.025593,-0.007625,0.030261,0.418745,0.907568,0.032535
1636030850981190.000000,0.009760,-0.016165,1.027057,-0.007625,0.030261,0.418745,0.907568,0.021256
1636030850990898.000000,0.007137,-0.017873,1.025654,-0.007625,0.030261,0.418745,0.907568,0.020526
1636030851000484.000000,0.022143,-0.019886,1.023397,-0.007625,0.030261,0.418745,0.907568,0.037096
1636030851010193.000000,0.022082,-0.026108,1.025044,-0.007625,0.030261,0.418745,0.907568,0.040705
1636030851019834.000000,0.015128,-0.031171,1.027362,-0.007625,0.030261,0.418745,0.907568,0.037807
1636030851029465.000000,0.025681,-0.030683,1.027118,-0.007625,0.030261,0.418745,0.907568,0.047544
1636030851039099.000000,0.034648,-0.022326,1.025654,-0.007625,0.030261,0.418745,0.907568,0.053846
1636030851048730.000000,0.020862,-0.020008,1.026264,-0.007625,0.030261,0.418745,0.907568,0.035648
1636030851058364.000000,0.007198,-0.022204,1.027911,-0.007625,0.030261,0.418745,0.907568,0.024426
1636030851067981.000000,0.004148,-0.023668,1.025288,-0.007625,0.030261,0.418745,0.907568,0.024384
1636030851077636.000000,-0.010492,-0.030012,1.022787,-0.007625,0.030261,0.418745,0.907568,0.033480
1636030851087247.000000,-0.004758,-0.025498,1.024068,-0.007625,0.030261,0.418745,0.907568,0.026371
1636030851096893.000000,0.014884,-0.002684,1.025349,-0.007625,0.030261,0.418745,0.907568,0.021220
1636030851106543.000000,0.003050,0.000000,1.024739,-0.007625,0.030261,0.418745,0.907568,0.004313
1636030851116181.000000,-0.028060,-0.016836,1.023214,-0.007625,0.030261,0.418745,0.907568,0.043107
1636030851125790.000000,-0.030561,-0.010980,1.024007,-0.007625,0.030261,0.418745,0.907568,0.044593
1636030851135382.000000,-0.029890,-0.010675,1.025044,-0.007625,0.030261,0.418745,0.907568,0.043598
1636030851145145.000000,-0.037454,-0.024278,1.027484,-0.007625,0.030261,0.418745,0.907568,0.058267
1636030851154728.000000,-0.020496,-0.017263,1.027179,-0.007625,0.030261,0.418745,0.907568,0.033737
1636030851164272.000000,-0.007381,-0.011346,1.025715,-0.007625,0.030261,0.418745,0.907568,0.015417
1636030851173985.000000,-0.004697,-0.009455,1.027484,-0.007625,0.030261,0.418745,0.907568,0.011555
1636030851183572.000000,-0.002013,-0.009821,1.026508,-0.007625,0.030261,0.418745,0.907568,0.010225
1636030851193306.000000,-0.007198,-0.017263,1.026020,-0.007625,0.030261,0.418745,0.907568,0.020041
1636030851202908.000000,-0.006283,-0.011651,1.026020,-0.007625,0.030261,0.418745,0.907568,0.014653
1636030851212502.000000,0.001281,-0.001830,1.025776,-0.007625,0.030261,0.418745,0.907568,0.002575
1636030851222225.000000,-0.001891,-0.007625,1.025715,-0.007625,0.030261,0.418745,0.907568,0.008080
1636030851231788.000000,-0.012993,-0.017629,1.022543,-0.007625,0.030261,0.418745,0.907568,0.025464
1636030851241389.000000,-0.022570,-0.023546,1.022299,-0.007625,0.030261,0.418745,0.907568,0.039664
1636030851251114.000000,-0.022021,-0.023241,1.024251,-0.007625,0.030261,0.418745,0.907568,0.038859
1636030851260721.000000,-0.015555,-0.018056,1.025959,-0.007625,0.030261,0.418745,0.907568,0.028459
1636030851270292.000000,-0.005551,-0.011285,1.026386,-0.007625,0.030261,0.418745,0.907568,0.013747
1636030851280010.000000,0.006222,-0.003843,1.026508,-0.007625,0.030261,0.418745,0.907568,0.009602
1636030851289588.000000,0.012261,0.000915,1.026447,-0.007625,0.030261,0.418745,0.907568,0.017364
1636030851299306.000000,0.004148,-0.004819,1.025959,-0.007625,0.030261,0.418745,0.907568,0.007592
1636030851308888.000000,-0.003782,-0.010980,1.027423,-0.007625,0.030261,0.418745,0.907568,0.012213
1636030851318455.000000,0.013420,-0.000793,1.026386,-0.007625,0.030261,0.418745,0.907568,0.018995
1636030851328171.000000,0.020557,0.009333,1.025776,-0.007625,0.030261,0.418745,0.907568,0.030533
1636030851337750.000000,0.007686,0.005856,1.025593,-0.007625,0.030261,0.418745,0.907568,0.012347
1636030851347464.000000,0.001464,0.000427,1.027057,-0.007625,0.030261,0.418745,0.907568,0.002114
1636030851357019.000000,0.004209,0.004392,1.027484,-0.007625,0.030261,0.418745,0.907568,0.007397
1636030851366745.000000,0.016531,0.015921,1.025105,-0.007625,0.030261,0.418745,0.907568,0.028285
1636030851376300.000000,0.020923,0.018788,1.025349,-0.007625,0.030261,0.418745,0.907568,0.035050
1636030851385987.000000,0.005673,0.005063,1.024007,-0.007625,0.030261,0.418745,0.907568,0.009487
1636030851395550.000000,-0.006527,-0.005612,1.024251,-0.007625,0.030261,0.418745,0.907568,0.010803
1636030851405262.000000,-0.000549,0.002318,1.025044,-0.007625,0.030261,0.418745,0.907568,0.002445
1636030851414842.000000,0.001342,0.009638,1.026142,-0.007625,0.030261,0.418745,0.907568,0.009823
1636030851424549.000000,-0.003416,0.006771,1.026386,-0.007625,0.030261,0.418745,0.907568,0.008318
1636030851434131.000000,-0.001281,0.006710,1.025837,-0.007625,0.030261,0.418745,0.907568,0.006950
1636030851443846.000000,-0.001159,0.004941,1.027179,-0.007625,0.030261,0.418745,0.907568,0.005206
1636030851453415.000000,-0.004087,0.001708,1.027057,-0.007625,0.030261,0.418745,0.907568,0.006027
1636030851463134.000000,-0.005124,0.000427,1.025898,-0.007625,0.030261,0.418745,0.907568,0.007259
1636030851472754.000000,-0.006100,-0.002501,1.026508,-0.007625,0.030261,0.418745,0.907568,0.008982
1636030851482370.000000,-0.008845,-0.006832,1.026325,-0.007625,0.030261,0.418745,0.907568,0.014253
1636030851491997.000000,-0.010858,-0.009516,1.023946,-0.007625,0.030261,0.418745,0.907568,0.018065
1636030851501579.000000,-0.011773,-0.010797,1.022726,-0.007625,0.030261,0.418745,0.907568,0.019844
1636030851511307.000000,-0.011834,-0.011529,1.023824,-0.007625,0.030261,0.418745,0.907568,0.020323
1636030851520812.000000,-0.011163,-0.011529,1.025776,-0.007625,0.030261,0.418745,0.907568,0.019548
1636030851530548.000000,-0.011285,-0.011712,1.026081,-0.007625,0.030261,0.418745,0.907568,0.019796
1636030851540134.000000,-0.011224,-0.011468,1.024983,-0.007625,0.030261,0.418745,0.907568,0.019582
1636030851549740.000000,-0.011102,-0.010919,1.025715,-0.007625,0.030261,0.418745,0.907568,0.019124
1636030851559357.000000,-0.011407,-0.010187,1.027728,-0.007625,0.030261,0.418745,0.907568,0.019079
1636030851568993.000000,-0.011956,-0.009943,1.026386,-0.007625,0.030261,0.418745,0.907568,0.019615
1636030851578714.000000,-0.012261,-0.010431,1.024434,-0.007625,0.030261,0.418745,0.907568,0.020235
1636030851588302.000000,-0.011346,-0.009943,1.026020,-0.007625,0.030261,0.418745,0.907568,0.018877
1636030851598030.000000,-0.010919,-0.010065,1.027850,-0.007625,0.030261,0.418745,0.907568,0.018432
1636030851607649.000000,-0.010919,-0.010736,1.026447,-0.007625,0.030261,0.418745,0.907568,0.018807
1636030851617265.000000,-0.011895,-0.011163,1.024312,-0.007625,0.030261,0.418745,0.907568,0.020189
