Timestamp,ax,ay,ax,gx,gy,gz,mx,my,mz,fx,fy,fz,qposescal,qposex,qposey,qposez
1638891291220046,0.04696999862790108,-0.10107699781656265,1.0110139846801758,0.0019160527735948563,-0.007269588299095631,-0.003264802973717451,10.570399284362793,-21.140798568725586,17.505399703979492,-0.10318496078252792,-0.022151848301291466,-0.31149205565452576,0.9864324927330017,-0.052658021450042725,-0.0029282420873641968,-0.1554654985666275
1638891291240313,0.048555999994277954,-0.10241899639368057,1.012477993965149,-0.0012906421907246113,0.02525218576192856,-0.001431821845471859,10.570399284362793,-21.140798568725586,17.505399703979492,-0.10325183719396591,-0.021848514676094055,-0.3112694323062897,0.9864509105682373,-0.052667286247015,-0.0027792707551270723,-0.15534831583499908
1638891291260682,0.04373699799180031,-0.10583499819040298,1.013942003250122,-0.004191123880445957,0.036085329949855804,-0.0009734109044075012,10.570399284362793,-21.140798568725586,17.505399703979492,-0.10349874943494797,-0.021162765100598335,-0.31112584471702576,0.986461877822876,-0.05273601785302162,-0.002425589831545949,-0.15526089072227478
1638891291281083,0.04105300083756447,-0.10613999515771866,1.0119290351867676,8.49100761115551e-05,0.005540572572499514,-0.002957926131784916,10.015599250793457,-21.2283992767334,17.651399612426758,-0.10367333889007568,-0.02100355178117752,-0.3110828995704651,0.9864621162414551,-0.05280979722738266,-0.002334629651159048,-0.15523597598075867
1638891291301449,0.0495929978787899,-0.10180899500846863,1.0075370073318481,0.0052758436650037766,-0.017209522426128387,-0.0046365573070943356,10.015599250793457,-21.2283992767334,17.651399612426758,-0.1035899966955185,-0.0216206181794405,-0.31098994612693787,0.9864658117294312,-0.052816130220890045,-0.002647962188348174,-0.15520529448986053
1638891291321537,0.048555999994277954,-0.10327299684286118,1.010221004486084,-0.0006799092516303062,0.035926077514886856,-0.001429129857569933,10.015599250793457,-21.2283992767334,17.651399612426758,-0.10367021709680557,-0.021137503907084465,-0.310974657535553,0.9864693284034729,-0.052818454802036285,-0.0024038099218159914,-0.15518590807914734
1638891291341294,0.042882997542619705,-0.10553000122308731,1.013819932937622,-6.90254382789135e-05,0.03912258520722389,-0.0012760697863996029,10.015599250793457,-21.2283992767334,17.651399612426758,-0.10380478948354721,-0.02041078545153141,-0.3109651505947113,0.9864732027053833,-0.052828818559646606,-0.0020351179409772158,-0.15516331791877747
1638891291361054,0.041113998740911484,-0.10583499819040298,1.0136369466781616,0.002679146360605955,0.0009432542137801647,-0.002649802714586258,10.015599250793457,-21.2283992767334,17.651399612426758,-0.10389523208141327,-0.020372269675135612,-0.31089890003204346,0.9864763021469116,-0.05287039652466774,-0.0020108502358198166,-0.1551297903060913
1638891291380834,0.04593300074338913,-0.10388299822807312,1.010098934173584,0.006495304871350527,-0.019210126250982285,-0.003870490938425064,9.752799987792969,-21.082399368286133,17.19879913330078,-0.10385126620531082,-0.020896606147289276,-0.3110124170780182,0.9864639043807983,-0.05288923531770706,-0.0022699255496263504,-0.15519875288009644
1638891291400588,0.049897998571395874,-0.1021139994263649,1.0088789463043213,0.005119479261338711,0.002780274022370577,-0.003716773819178343,9.752799987792969,-21.082399368286133,17.19879913330078,-0.10377298295497894,-0.02112986519932747,-0.31115028262138367,0.9864530563354492,-0.052868764847517014,-0.002387426095083356,-0.1552724540233612
1638891291420547,0.04745800048112869,-0.10199199616909027,1.012416958808899,0.0029806490056216717,0.0383528470993042,-0.0014256453141570091,9.752799987792969,-21.082399368286133,17.19879913330078,-0.10371880233287811,-0.02057991549372673,-0.31126734614372253,0.9864504933357239,-0.0527997650206089,-0.002117244526743889,-0.15531648695468903
1638891291440533,0.04147999733686447,-0.10345599800348282,1.0163209438323975,0.0003843684680759907,0.039258573204278946,-0.0009672357700765133,9.752799987792969,-21.082399368286133,17.19879913330078,-0.10375656187534332,-0.019810112193226814,-0.3113434910774231,0.9864505529403687,-0.052759069949388504,-0.0017325547523796558,-0.1553349643945694
1638891291460518,0.040077000856399536,-0.1033950001001358,1.016076922416687,0.003590444102883339,0.0012318799272179604,-0.0029517528600990772,9.752799987792969,-21.082399368286133,17.19879913330078,-0.1037307158112526,-0.019749684259295464,-0.31136295199394226,0.9864502549171448,-0.052741676568984985,-0.0017042398685589433,-0.15534304082393646
1638891291480505,0.04501799866557121,-0.10199199616909027,1.0115020275115967,0.004200178198516369,-0.02243310771882534,-0.004630385432392359,10.949999809265137,-20.87799835205078,17.899599075317383,-0.10365917533636093,-0.02033180184662342,-0.3112354576587677,0.9864567518234253,-0.05275118350982666,-0.0020003204699605703,-0.15529455244541168
1638891291500502,0.04971499741077423,-0.10308999568223953,1.0074759721755981,0.0020615942776203156,-0.003648018930107355,-0.0029497118666768074,10.949999809265137,-20.87799835205078,17.899599075317383,-0.10368883609771729,-0.02070566639304161,-0.31121960282325745,0.9864538311958313,-0.05279463157057762,-0.0021828655153512955,-0.15529604256153107
1638891291520761,0.048555999994277954,-0.10528599470853806,1.0090010166168213,0.0012976634316146374,0.03360570967197418,-0.0015748408623039722,10.949999809265137,-20.87799835205078,17.899599075317383,-0.10380984842777252,-0.02030041255056858,-0.3113082945346832,0.9864473938941956,-0.052823156118392944,-0.00197121175006032,-0.1553298383951187
1638891291541035,0.043554000556468964,-0.10613999515771866,1.0134539604187012,0.0014499891549348831,0.03878761827945709,-0.0012690662406384945,10.949999809265137,-20.87799835205078,17.899599075317383,-0.10393763333559036,-0.019619572907686234,-0.3113555312156677,0.9864464402198792,-0.052833691239356995,-0.0016241783741861582,-0.15533633530139923
1638891291561299,0.0411750003695488,-0.10498099774122238,1.014369010925293,0.004350427538156509,0.006410036701709032,-0.0029481519013643265,10.949999809265137,-20.87799835205078,17.899599075317383,-0.1039566844701767,-0.019507376477122307,-0.31130078434944153,0.9864512085914612,-0.05283438414335251,-0.001568799838423729,-0.15530654788017273
1638891291581575,0.04459099844098091,-0.10247999429702759,1.0115629434585571,0.006792059168219566,-0.014966217800974846,-0.004168759565800428,9.139599800109863,-21.11159896850586,17.5492000579834,-0.10384383797645569,-0.019945314154028893,-0.3115884065628052,0.9864279627799988,-0.05281277000904083,-0.0017860039370134473,-0.1554592102766037
1638891291601837,0.04861699789762497,-0.10052800178527832,1.0106480121612549,0.0055688293650746346,0.0010687080211937428,-0.0032515861093997955,9.139599800109863,-21.11159896850586,17.5492000579834,-0.10368815809488297,-0.020204370841383934,-0.3118606507778168,0.986408531665802,-0.052756257355213165,-0.0019187146099284291,-0.15559977293014526
1638891291622137,0.04690900072455406,-0.10113799571990967,1.0136979818344116,0.001292424276471138,0.03328288719058037,-0.0011132578365504742,9.139599800109863,-21.11159896850586,17.5492000579834,-0.10363248735666275,-0.019757740199565887,-0.31213629245758057,0.9863925576210022,-0.05269451066851616,-0.0016954661114141345,-0.15572459995746613
1638891291642425,0.04184599965810776,-0.10369999706745148,1.0167479515075684,-0.0005400259979069233,0.035106029361486435,-0.001112957950681448,9.139599800109863,-21.11159896850586,17.5492000579834,-0.10370008647441864,-0.019102681428194046,-0.31242451071739197,0.9863741397857666,-0.052677370607852936,-0.0013594883494079113,-0.15585051476955414
1638891291662697,0.040869999676942825,-0.10491999983787537,1.0157719850540161,0.002360948361456394,0.002118735108524561,-0.002792085986584425,9.139599800109863,-21.11159896850586,17.5492000579834,-0.10375946760177612,-0.019080614671111107,-0.3127020001411438,0.9863511323928833,-0.052705131471157074,-0.0013366638449952006,-0.15598686039447784
1638891291682935,0.049531999975442886,-0.10351699590682983,1.0068049430847168,0.003887064289301634,-0.0038361679762601852,-0.003402035217732191,10.219999313354492,-21.549598693847656,17.665998458862305,-0.10376697033643723,-0.01950642839074135,-0.3122072219848633,0.9863857626914978,-0.05274145305156708,-0.0015591597184538841,-0.15575343370437622
1638891291703270,0.04867799952626228,-0.10455399751663208,1.0087569952011108,0.002511941362172365,0.032806914299726486,-0.00111099099740386,10.219999313354492,-21.549598693847656,17.665998458862305,-0.10383278876543045,-0.01916680298745632,-0.31177815794944763,0.9864203929901123,-0.05274733528494835,-0.00139782321639359,-0.15553341805934906
1638891291723508,0.04282199963927269,-0.10748200118541718,1.012355923652649,0.002663940191268921,0.03936311602592468,-0.000958017073571682,10.219999313354492,-21.549598693847656,17.665998458862305,-0.10399113595485687,-0.018494276329874992,-0.31140202283859253,0.986451268196106,-0.052773263305425644,-0.0010636859806254506,-0.15533123910427094
1638891291743763,0.04080899804830551,-0.10662800073623657,1.0147960186004639,0.007548830006271601,0.008512127213180065,-0.00370591226965189,10.219999313354492,-21.549598693847656,17.665998458862305,-0.1040063425898552,-0.018373697996139526,-0.31097161769866943,0.9864853024482727,-0.05277123674750328,-0.0010143808322027326,-0.15511594712734222
1638891291764086,0.045200999826192856,-0.09729500114917755,1.0121729373931885,0.009073549881577492,-0.016986921429634094,-0.004926315974444151,10.219999313354492,-21.549598693847656,17.665998458862305,-0.1036430224776268,-0.018918732181191444,-0.31026387214660645,0.9865450263023376,-0.052633579820394516,-0.0013300615828484297,-0.15478020906448364
1638891291784340,0.04934899881482124,-0.09735599905252457,1.0067440271377563,6.327033042907715e-05,-0.016371648758649826,-0.0024821870028972626,10.132399559020996,-20.936399459838867,17.592998504638672,-0.1034960076212883,-0.019585292786359787,-0.31026142835617065,0.9865432381629944,-0.052612315863370895,-0.001670350437052548,-0.15479545295238495
1638891291804628,0.0487389974296093,-0.10699399560689926,1.012477993965149,0.006475611124187708,0.05111519247293472,-0.0012601171620190144,10.132399559020996,-20.936399459838867,17.592998504638672,-0.10357559472322464,-0.018885258585214615,-0.31067222356796265,0.986515462398529,-0.0525980107486248,-0.0013080256758257747,-0.15498076379299164
1638891291824899,0.04068699851632118,-0.10723799467086792,1.0216280221939087,-0.0016179175581783056,0.06621628254652023,-0.0003437264822423458,10.132399559020996,-20.936399459838867,17.592998504638672,-0.10378029197454453,-0.017613505944609642,-0.31096336245536804,0.9864983558654785,-0.052601128816604614,-0.0006571128615178168,-0.15509282052516937
1638891291845172,0.03647799789905548,-0.10180899500846863,1.018394947052002,0.004184175748378038,-0.013650676235556602,-0.0035498137585818768,10.132399559020996,-20.936399459838867,17.592998504638672,-0.1036725863814354,-0.017792940139770508,-0.3109298646450043,0.9865022301673889,-0.05256182700395584,-0.0007548619178123772,-0.15508073568344116
1638891291865479,0.043554000556468964,-0.10150399804115295,1.0049749612808228,0.001740246545523405,-0.06006026268005371,-0.004617584869265556,10.132399559020996,-20.936399459838867,17.592998504638672,-0.10365929454565048,-0.019141698256134987,-0.31094032526016235,0.9864902496337891,-0.052659232169389725,-0.00142099114600569,-0.15511943399906158
1638891291885743,0.055997997522354126,-0.10034500062465668,1.0044870376586914,0.012885067611932755,-0.01607363484799862,-0.00568506820127368,10.687199592590332,-21.11159896850586,17.373998641967773,-0.10338272154331207,-0.02005133032798767,-0.31075170636177063,0.9865041375160217,-0.05259273573756218,-0.0018961479654535651,-0.15504871308803558
1638891291906049,0.05325299873948097,-0.10308999568223953,1.0163209438323975,-0.004828724544495344,0.08668109774589539,0.0016448718961328268,10.687199592590332,-21.11159896850586,17.373998641967773,-0.10351961851119995,-0.01880093850195408,-0.3106529712677002,0.9865191578865051,-0.05256389454007149,-0.0012712714960798621,-0.15496912598609924
1638891291926319,0.03525799885392189,-0.10809199512004852,1.0178459882736206,-0.009255005046725273,0.07154291868209839,0.0014917543157935143,10.687199592590332,-21.11159896850586,17.373998641967773,-0.10392394661903381,-0.01722884178161621,-0.31050360202789307,0.9865333437919617,-0.052642229944467545,-0.000468310434371233,-0.15485647320747375
1638891291946591,0.03348900005221367,-0.10321199893951416,1.0118069648742676,0.006931057199835777,-0.031379424035549164,-0.005531706381589174,10.687199592590332,-21.11159896850586,17.373998641967773,-0.10383767634630203,-0.017663713544607162,-0.3101321756839752,0.9865607619285583,-0.05263302102684975,-0.0006993047427386045,-0.15468408167362213
1638891291966872,0.04904399812221527,-0.10144300013780594,1.0054019689559937,0.011051421985030174,-0.07656282931566238,-0.007056969217956066,10.687199592590332,-21.11159896850586,17.373998641967773,-0.10363100469112396,-0.0195457860827446,-0.3098389506340027,0.9865726828575134,-0.0526755228638649,-0.0016515387687832117,-0.15458618104457855
1638891291987142,0.050324998795986176,-0.10534700006246567,1.012416958808899,0.004330737981945276,0.10162972658872604,0.0018000921700149775,10.249199867248535,-20.46919822692871,17.738998413085938,-0.10368624329566956,-0.01792157255113125,-0.31071868538856506,0.9865171909332275,-0.0525783933699131,-0.000822812900878489,-0.15497976541519165
1638891292007459,0.03379400074481964,-0.10559099912643433,1.019797921180725,5.466630682349205e-05,0.06908255815505981,0.00042553083039820194,10.249199867248535,-20.46919822692871,17.738998413085938,-0.10379857569932938,-0.01637386716902256,-0.3113210201263428,0.9864802360534668,-0.05251457914710045,-3.476296478766017e-05,-0.1552383005619049
1638891292027867,0.033976998180150986,-0.10040599852800369,1.0176019668579102,0.0076884119771420956,-0.037808679044246674,-0.006139617878943682,10.249199867248535,-20.46919822692871,17.738998413085938,-0.10356944799423218,-0.01698719710111618,-0.3116505742073059,0.9864556789398193,-0.05244896933436394,-0.00034646756830625236,-0.1554161161184311
1638891292048240,0.04867799952626228,-0.0970509946346283,1.0107699632644653,0.00875506829470396,-0.06787551939487457,-0.006748665124177933,10.249199867248535,-20.46919822692871,17.738998413085938,-0.1032290831208229,-0.018715981394052505,-0.3119916319847107,0.9864235520362854,-0.05241486802697182,-0.0012167879613116384,-0.15562713146209717
1638891292068606,0.056120000779628754,-0.10369999706745148,1.0080249309539795,-0.0002551258075982332,0.010007107630372047,-0.002166592516005039,10.249199867248535,-20.46919822692871,17.738998413085938,-0.1033477857708931,-0.0191305223852396,-0.3127119541168213,0.9863607287406921,-0.0525059774518013,-0.0013931287685409188,-0.15599273145198822
1638891292088903,0.04782399907708168,-0.10803099721670151,1.0103429555892944,-0.005293338559567928,0.07794487476348877,0.0011928451713174582,11.271199226379395,-22.04599952697754,17.870399475097656,-0.10370486229658127,-0.017895232886075974,-0.31156831979751587,0.9864510297775269,-0.05258588492870331,-0.0007860377081669867,-0.1553981900215149
1638891292109240,0.03745399788022041,-0.10742099583148956,1.0135149955749512,0.000967769417911768,0.042503245174884796,-0.0004869033582508564,11.271199226379395,-22.04599952697754,17.870399475097656,-0.10389631241559982,-0.01700892485678196,-0.31029459834098816,0.9865520596504211,-0.05261162668466568,-0.00036745675606653094,-0.154747873544693
1638891292129184,0.03995499759912491,-0.10589599609375,1.009793996810913,0.0072271921671926975,-0.037968024611473083,-0.004914352670311928,11.271199226379395,-22.04599952697754,17.870399475097656,-0.1039147600531578,-0.017810124903917313,-0.30900490283966064,0.9866445064544678,-0.05268186703324318,-0.0007952680462040007,-0.1541316956281662
1638891292148733,0.05172799900174141,-0.10101599991321564,1.006500005722046,0.012721553444862366,-0.04055328294634819,-0.006134432274848223,11.271199226379395,-22.04599952697754,17.870399475097656,-0.10365394502878189,-0.019041255116462708,-0.3077673017978668,0.9867361187934875,-0.052646610885858536,-0.0014553822111338377,-0.15355165302753448
1638891292168250,0.05447299778461456,-0.10034500062465668,1.009855031967163,0.002336215227842331,0.03671128302812576,-0.0013998495414853096,11.271199226379395,-22.04599952697754,17.870399475097656,-0.10355815291404724,-0.018865780904889107,-0.3066308796405792,0.9868272542953491,-0.0525851733982563,-0.0014060292160138488,-0.1529865264892578
1638891292187704,0.04385899752378464,-0.10467600077390671,1.0152839422225952,-0.0025500203482806683,0.07563357800245285,0.0010433306451886892,10.482799530029297,-21.140798568725586,17.271799087524414,-0.10370396077632904,-0.0175839364528656,-0.30667197704315186,0.9868311285972595,-0.052559688687324524,-0.0007612239569425583,-0.1529749631881714
1638891292207164,0.03495299816131592,-0.1041879951953888,1.017967939376831,0.00233627250418067,0.02782588079571724,-0.0018577789887785912,10.482799530029297,-21.140798568725586,17.271799087524414,-0.10372590273618698,-0.016927670687437057,-0.3065597116947174,0.9868444800376892,-0.052520591765642166,-0.00043863471364602447,-0.152903214097023
1638891292226785,0.03958899900317192,-0.10217499732971191,1.0140639543533325,0.006915898993611336,-0.04271755367517471,-0.005368808284401894,10.482799530029297,-21.140798568725586,17.271799087524414,-0.10360229015350342,-0.01779111474752426,-0.3063738942146301,0.9868547916412354,-0.05252514407038689,-0.0008790680440142751,-0.1528330147266388
1638891292246559,0.051117997616529465,-0.10272400081157684,1.0081470012664795,0.005539960693567991,-0.035835668444633484,-0.004909337032586336,10.482799530029297,-21.140798568725586,17.271799087524414,-0.10355187952518463,-0.018920840695500374,-0.3063563108444214,0.9868479371070862,-0.05258606746792793,-0.001440899446606636,-0.15285241603851318
1638891292266330,0.053557999432086945,-0.10333399474620819,1.0088789463043213,0.0023322906345129013,0.03287781774997711,-0.00185451190918684,10.482799530029297,-21.140798568725586,17.271799087524414,-0.10358314961194992,-0.018789390102028847,-0.3064596652984619,0.9868403077125549,-0.052591584622859955,-0.0013709206832572818,-0.15290015935897827
1638891292286095,0.04404199868440628,-0.10449299961328506,1.014003038406372,-0.002095918171107769,0.06370935589075089,0.00043611531145870686,10.745599746704102,-21.140798568725586,17.31559944152832,-0.10371986776590347,-0.017725231125950813,-0.30640947818756104,0.9868495464324951,-0.05257817357778549,-0.0008366337278857827,-0.1528489738702774
1638891292305860,0.03678299859166145,-0.10491999983787537,1.0154060125350952,0.0015688510611653328,0.021095823496580124,-0.0018541300669312477,10.745599746704102,-21.140798568725586,17.31559944152832,-0.10379347205162048,-0.017248500138521194,-0.30625683069229126,0.9868632555007935,-0.05257822573184967,-0.0005997580010443926,-0.1527617871761322
1638891292325736,0.04227299988269806,-0.10229700058698654,1.0128439664840698,0.008286137133836746,-0.030361397191882133,-0.005212485324591398,10.745599746704102,-21.140798568725586,17.31559944152832,-0.10364814847707748,-0.017973866313695908,-0.3060500919818878,0.9868767857551575,-0.052561499178409576,-0.000974259979557246,-0.15267781913280487
1638891292345763,0.05069099739193916,-0.10034500062465668,1.0089399814605713,0.004925052635371685,-0.02378818951547146,-0.004142356105148792,10.745599746704102,-21.140798568725586,17.31559944152832,-0.10351280868053436,-0.018861737102270126,-0.305878221988678,0.9868859648704529,-0.052561961114406586,-0.0014272823464125395,-0.152615025639534
1638891292366037,0.050446998327970505,-0.10266299545764923,1.0077810287475586,-0.0002672306727617979,0.029349181801080704,-0.0007823868654668331,10.745599746704102,-21.140798568725586,17.31559944152832,-0.10357557982206345,-0.01868106983602047,-0.30583301186561584,0.9868893027305603,-0.052579205483198166,-0.0013345193583518267,-0.15258826315402985
1638891292386300,0.040320999920368195,-0.1063229963183403,1.0157719850540161,0.0006488924846053123,0.057128168642520905,-0.00032415008172392845,10.949999809265137,-21.549598693847656,17.695199966430664,-0.10372503846883774,-0.017586002126336098,-0.30538153648376465,0.9869289994239807,-0.05256974697113037,-0.0007945484248921275,-0.15233828127384186
1638891292406583,0.04263899847865105,-0.10223599523305893,1.0118069648742676,0.0053816488943994045,-0.029454048722982407,-0.004446293227374554,10.949999809265137,-21.549598693847656,17.695199966430664,-0.10363754630088806,-0.01830790378153324,-0.30475330352783203,0.9869730472564697,-0.05258086696267128,-0.001174012548290193,-0.15204621851444244
1638891292426886,0.04904399812221527,-0.10046699643135071,1.0077810287475586,0.006906952243298292,-0.016468727961182594,-0.004292421042919159,10.949999809265137,-21.549598693847656,17.695199966430664,-0.10346954315900803,-0.018992392346262932,-0.3041917383670807,0.9870142936706543,-0.05254923924803734,-0.0015393764479085803,-0.15178599953651428
1638891292447152,0.050568997859954834,-0.10180899500846863,1.0125999450683594,0.0038515888154506683,0.039567504078149796,-0.0010850862599909306,10.949999809265137,-21.549598693847656,17.695199966430664,-0.10339917242527008,-0.018608709797263145,-0.3037465810775757,0.9870532155036926,-0.05248527601361275,-0.001367020420730114,-0.15155671536922455
1638891292467441,0.04257800057530403,-0.10369999706745148,1.0185779333114624,-0.002714481670409441,0.05757252126932144,-1.6067642718553543e-05,10.949999809265137,-21.549598693847656,17.695199966430664,-0.1035095751285553,-0.017586680129170418,-0.303294837474823,0.9870930910110474,-0.05246259644627571,-0.0008660321473143995,-0.15130840241909027
1638891292487710,0.036416999995708466,-0.10467600077390671,1.0155279636383057,-0.001339674461632967,0.007326886057853699,-0.0024588662199676037,10.278399467468262,-21.549598693847656,17.782798767089844,-0.10364045947790146,-0.017358139157295227,-0.30303099751472473,0.9871114492416382,-0.052509911358356476,-0.0007502462831325829,-0.15117254853248596
1638891292507982,0.04324899986386299,-0.10394399613142014,1.0080249309539795,0.0069051468744874,-0.04489000141620636,-0.005817058961838484,10.278399467468262,-21.549598693847656,17.782798767089844,-0.10360792279243469,-0.01841621659696102,-0.30281174182891846,0.9871200919151306,-0.05257320776581764,-0.0012807614402845502,-0.15109068155288696
1638891292528285,0.05404599756002426,-0.10357800126075745,1.0044260025024414,0.006750612519681454,-0.025030143558979034,-0.00474676676094532,10.278399467468262,-21.549598693847656,17.782798767089844,-0.10357944667339325,-0.019454479217529297,-0.3027370870113373,0.98711758852005,-0.05263702943921089,-0.001797397155314684,-0.15107963979244232
1638891292548556,0.05325299873948097,-0.1050419956445694,1.0063170194625854,0.0009471382945775986,0.04444380849599838,-0.0007759332656860352,10.278399467468262,-21.549598693847656,17.782798767089844,-0.10371281206607819,-0.0190644022077322,-0.30276310443878174,0.9871154427528381,-0.05267360061407089,-0.0015940822195261717,-0.15108290314674377
1638891292568831,0.042211998254060745,-0.10553000122308731,1.0135760307312012,0.0017102593556046486,0.07282943278551102,0.0002930024638772011,10.278399467468262,-21.549598693847656,17.782798767089844,-0.10381471365690231,-0.017719225957989693,-0.3026951849460602,0.987129271030426,-0.05262289196252823,-0.0009241506340913475,-0.15101589262485504
1638891292589096,0.035989999771118164,-0.10315100103616714,1.0177240371704102,0.004610627423971891,0.019526179879903793,-0.0026079053059220314,10.307600021362305,-20.848798751831055,17.41779899597168,-0.10374978929758072,-0.017232095822691917,-0.3030813932418823,0.9871057868003845,-0.0525544174015522,-0.0006784394499845803,-0.15119431912899017
1638891292609376,0.04190699756145477,-0.1000399962067604,1.013942003250122,0.007815564051270485,-0.04170182719826698,-0.005660707596689463,10.307600021362305,-20.848798751831055,17.41779899597168,-0.10352280735969543,-0.018178891390562057,-0.3033609986305237,0.987082839012146,-0.05251369997859001,-0.0011556181125342846,-0.1513558179140091
1638891292629680,0.05093500018119812,-0.09985699504613876,1.0093059539794922,0.004149256274104118,-0.023522254079580307,-0.004132431466132402,10.307600021362305,-20.848798751831055,17.41779899597168,-0.10338830947875977,-0.019074438139796257,-0.30374565720558167,0.9870495796203613,-0.05251498147845268,-0.0015977511648088694,-0.15156781673431396
1638891292649953,0.05093500018119812,-0.10357800126075745,1.0105869770050049,-0.00027944170869886875,0.03999695926904678,-0.0007724645547568798,10.307600021362305,-20.848798751831055,17.41779899597168,-0.10348255932331085,-0.018693506717681885,-0.30429884791374207,0.9870083928108215,-0.05253320187330246,-0.0013880516635254025,-0.15183143317699432
1638891292670225,0.04306599870324135,-0.10626199841499329,1.0148569345474243,-0.0015007678885012865,0.057238489389419556,-0.00046690599992871284,10.307600021362305,-20.848798751831055,17.41779899597168,-0.10368014872074127,-0.017695916816592216,-0.3048466444015503,0.9869699478149414,-0.052555691450834274,-0.000866269925609231,-0.15207704901695251
1638891292690546,0.03873499855399132,-0.10553000122308731,1.0077199935913086,0.00185849005356431,0.0013439571484923363,-0.0032149339094758034,10.599599838256836,-20.761199951171875,16.994400024414062,-0.10380648076534271,-0.017670435830950737,-0.3052068054676056,0.9869394898414612,-0.05261625722050667,-0.0008346122922375798,-0.15225419402122498
1638891292710900,0.052765000611543655,-0.10284599661827087,1.0068659782409668,0.006438245065510273,-0.006748190149664879,-0.003824769053608179,10.599599838256836,-20.761199951171875,16.994400024414062,-0.10374071449041367,-0.018331529572606087,-0.30561405420303345,0.9869046211242676,-0.052634064108133316,-0.0011551789939403534,-0.1524716019630432
1638891292731513,0.050324998795986176,-0.10357800126075745,1.0119290351867676,0.0018562558107078075,0.054781731218099594,-0.0003122095949947834,10.599599838256836,-20.761199951171875,16.994400024414062,-0.10377374291419983,-0.017657551914453506,-0.3060452938079834,0.9868764877319336,-0.0525994673371315,-0.0008086940506473184,-0.15266762673854828
1638891292751482,0.040077000856399536,-0.10345599800348282,1.0170530080795288,-0.0013504228554666042,0.05690443515777588,0.00014590006321668625,10.599599838256836,-20.761199951171875,16.994400024414062,-0.10384001582860947,-0.016609616577625275,-0.3063132166862488,0.9868629574775696,-0.05255268141627312,-0.0002794340252876282,-0.1527736335992813
